,LAT,LON,PLOT
15996,46.00604,-118.422464,94729
15997,46.178469,-118.120617,52080
15998,46.282054,-118.629627,73761
15999,46.097478,-118.94491,62952
16000,46.496298,-118.488024,67027
16001,46.332301,-118.462509,54722
16002,46.17006,-118.443272,89071
16003,46.119604,-118.259668,68500
16004,46.674549,-118.165191,61260
16005,46.909922,-122.039275,89665
16006,47.025217,-121.486345,85739
16007,47.23199,-120.612998,52704
16008,47.785024,-121.245262,79112
16009,48.663662,-120.806218,79099
16010,46.388695,-121.788702,62895
16011,47.377192,-123.795832,59640
16012,47.946037,-123.108402,84734
16013,47.749128,-123.034988,98872
16014,48.756579,-117.637175,72516
16015,47.790462,-121.64691,93105
16016,47.017452,-120.982582,64751
16017,47.663084,-121.322238,53805
16018,45.822154,-121.765831,62894
16019,48.574323,-119.252036,53749
16020,48.179758,-121.305441,77915
16021,48.432212,-120.335337,86818
16022,46.269779,-122.288416,63733
16023,48.483978,-118.77726,87784
16024,47.792155,-121.425585,76124
16025,45.894749,-121.658436,63089
16026,48.382045,-117.528855,54937
16027,48.763131,-117.263952,93852
16028,47.403829,-123.397363,88102
16029,48.838468,-117.292638,56835
16030,47.290577,-121.374799,72247
16031,48.856247,-118.857919,79974
16032,47.789393,-120.222262,89908
16033,47.756828,-121.027177,85951
16034,46.11999,-122.007071,93666
16035,48.310117,-120.378611,52487
16036,45.727636,-122.225011,92243
16037,48.356698,-120.265405,51520
16038,46.658685,-121.599712,73604
16039,47.930424,-121.415906,69909
16040,45.635777,-122.562078,95443
16041,48.152355,-121.122443,69700
16042,48.153623,-119.485087,87858
16043,48.117372,-119.302546,86837
16044,48.045826,-117.500187,56087
16045,48.05681,-117.156994,51068
16046,48.233811,-122.755727,95760
16047,48.196255,-120.752466,91586
16048,48.239597,-120.38956,56303
16049,48.166727,-119.160368,54466
16050,48.143661,-118.951626,75082
16051,48.088424,-117.346374,83533
16052,48.980472,-118.357258,71162
16053,48.102999,-122.375446,50302
16054,48.705053,-122.657071,50344
16055,48.281156,-122.410066,50361
16056,48.217444,-122.559789,50364
16057,47.951054,-122.323234,79749
16058,47.896077,-122.491681,50381
16059,47.735374,-122.458178,50384
16060,47.558692,-122.438251,79461
16061,47.413918,-122.392289,50395
16062,48.884578,-122.889544,50443
16063,48.353977,-117.457965,62337
16064,48.870357,-120.125593,61552
16065,48.759835,-117.065832,85296
16066,47.863655,-121.573057,83633
16067,47.753181,-118.021399,56442
16068,47.921706,-122.664486,72928
16069,48.01569,-123.237898,95464
16070,48.013746,-123.38181,59386
16071,45.846867,-119.852238,84057
16072,45.902093,-122.77328,53385
16073,45.892976,-121.694994,94879
16074,45.887079,-121.564215,65038
16075,45.93568,-121.231611,75165
16076,45.890824,-121.074885,53182
16077,45.930344,-122.449111,96696
16078,47.025561,-121.80294,57457
16079,47.022,-121.236926,94139
16080,46.977631,-120.023652,78269
16081,46.970413,-119.488488,78977
16082,46.913923,-118.257366,94867
16083,46.897168,-117.732036,68858
16084,47.05349,-123.194002,93445
16085,47.037021,-122.951565,94620
16086,47.021483,-120.884815,86437
16087,47.888768,-118.016133,61189
16088,47.898146,-117.51133,92641
16089,48.052155,-124.317987,54314
16090,48.064176,-123.08006,70127
16091,48.059846,-122.514731,80118
16092,48.055943,-121.272253,61807
16093,48.02326,-120.728739,52684
16094,47.99657,-119.926093,65681
16095,47.990301,-119.452127,60502
16096,47.975323,-118.935378,99980
16097,47.92124,-117.650441,56471
16098,48.943095,-122.180561,88280
16099,48.94766,-121.616716,82753
16100,48.92661,-120.33814,90580
16101,48.864411,-118.521541,56527
16102,48.82966,-117.952271,63223
16103,48.988699,-121.264699,89272
16104,48.912327,-119.964674,85418
16105,45.949727,-120.898383,51372
16106,46.007844,-122.276438,85566
16107,45.947604,-122.11402,65490
16108,45.9629,-120.551185,75659
16109,45.93323,-120.381884,56832
16110,48.61315,-123.10515,86367
16111,48.655712,-122.757726,80064
16112,48.600667,-122.936486,58723
16113,48.359214,-121.771536,84680
16114,48.408551,-121.069706,82818
16115,46.860579,-122.73399,72970
16116,46.984663,-123.086609,86108
16117,47.114211,-122.97861,50024
16118,45.710738,-122.3497,85171
16119,45.748443,-122.410998,50496
16120,45.845208,-122.709467,62446
16121,46.644426,-117.974804,97535
16122,47.013415,-117.843705,83499
16123,47.176295,-117.865075,81472
16124,46.707974,-117.461068,92792
16125,46.862341,-117.134337,78917
16126,47.20497,-117.164373,73908
16127,47.14492,-117.687733,84661
16128,46.981393,-117.658122,69976
16129,46.866797,-117.479469,91522
16130,47.001139,-117.313793,97971
16131,46.673595,-117.283171,53886
16132,47.168483,-117.266542,85710
16133,47.19988,-117.502871,59456
16134,46.691029,-117.810465,75785
16135,48.267604,-124.412328,60986
16136,47.970779,-123.29466,92534
16137,48.036104,-124.13521,58279
16138,46.658302,-123.873987,98987
16139,46.610699,-124.062759,97917
16140,46.444554,-124.028822,62487
16141,46.334738,-123.804691,65899
16142,46.275725,-123.989221,88418
16143,46.787082,-123.742355,75052
16144,46.690341,-123.37242,84113
16145,46.689658,-123.520357,89900
16146,48.273646,-119.366112,72740
16147,48.815,-119.650317,80569
16148,48.406392,-120.125922,80957
16149,48.931169,-119.506813,59191
16150,47.402639,-117.856651,97034
16151,47.548462,-117.868782,63853
16152,47.866416,-118.799319,58024
16153,47.545547,-118.747687,94609
16154,47.484795,-118.927092,86420
16155,47.325958,-118.896279,87799
16156,48.064962,-117.216491,97492
16157,48.721756,-117.310455,50078
16158,48.0913,-117.055558,79286
16159,48.754704,-117.137346,70927
16160,48.903798,-117.134056,65746
16161,47.962912,-124.209066,90517
16162,48.207764,-124.481644,84529
16163,48.116392,-123.663314,92180
16164,47.8918,-124.362859,76168
16165,48.108822,-124.251069,78465
16166,47.977271,-123.824141,92789
16167,48.446396,-122.900154,98775
16168,48.402967,-122.781493,50471
16169,48.347294,-122.950825,50482
16170,48.186795,-122.915166,78393
16171,48.703423,-123.202926,78959
16172,48.363884,-123.146461,50551
16173,48.21119,-123.101756,50564
16174,48.155119,-123.270245,50573
16175,48.178964,-123.456939,50602
16176,48.248679,-124.018279,50673
16177,48.271317,-124.205787,50678
16178,48.373546,-124.413702,50705
16179,48.395527,-124.60194,79907
16180,47.596744,-124.401652,50719
16181,47.43691,-124.362839,50722
16182,47.277055,-124.32443,50726
16183,46.934454,-124.066058,50735
16184,46.957263,-124.248818,50739
16185,46.034059,-121.104443,50423
16186,46.08146,-120.943424,65781
16187,48.009986,-118.570506,73457
16188,47.944922,-117.280737,51913
16189,48.11603,-124.187328,92354
16190,48.146661,-122.004882,88492
16191,46.083696,-121.281906,57589
16192,46.030644,-119.53158,93162
16193,46.015001,-119.017244,53859
16194,46.115676,-122.660113,81897
16195,46.291971,-120.722757,98740
16196,46.044709,-119.205663,60751
16197,46.033352,-118.662261,52134
16198,46.149699,-122.332996,69670
16199,46.143361,-121.832488,83296
16200,46.11939,-120.06807,95784
16201,46.085506,-119.235952,72645
16202,46.070672,-118.846792,76458
16203,46.047226,-118.329985,73413
16204,46.196399,-121.971169,65627
16205,46.182679,-121.461677,52918
16206,46.147015,-120.238573,69836
16207,46.142806,-119.718273,91166
16208,46.083371,-118.509883,94553
16209,47.179749,-123.090937,70558
16210,47.144256,-120.036066,91344
16211,47.129972,-119.507605,86206
16212,47.091563,-117.916981,98778
16213,47.060643,-117.747009,91795
16214,47.173828,-123.298281,92463
16215,47.193974,-121.446804,98928
16216,47.180226,-119.3411,75410
16217,47.149779,-119.162293,76044
16218,47.107212,-117.57302,60211
16219,47.072298,-117.400624,98051
16220,47.248852,-124.137789,53919
16221,47.252356,-123.20892,74173
16222,47.242541,-122.890157,56609
16223,48.251263,-122.215343,64747
16224,48.264657,-121.869314,50198
16225,48.668236,-123.023339,50462
16226,46.539339,-123.378612,50998
16227,46.496743,-123.882302,67908
16228,46.538126,-123.53054,68919
16229,45.651345,-122.138343,60420
16230,46.039173,-121.690407,58845
16231,45.950133,-122.189178,80973
16232,45.715104,-121.627472,77049
16233,46.342083,-122.09931,91803
16234,48.543259,-118.881219,73075
16235,48.318626,-119.080477,52946
16236,48.494652,-119.25161,90372
16237,48.446766,-119.426097,80069
16238,48.974171,-119.33056,87954
16239,48.475798,-119.089818,89102
16240,48.686661,-118.910456,86998
16241,48.809943,-119.257685,96376
16242,48.387522,-120.528458,83834
16243,48.235811,-120.109611,90911
16244,48.57784,-117.469102,54620
16245,48.444917,-117.061701,91217
16246,48.750642,-117.492427,59091
16247,48.236864,-117.204096,96690
16248,48.389449,-117.276587,58406
16249,47.423801,-122.07626,54678
16250,48.376564,-122.688764,50475
16251,48.236237,-122.817381,50490
16252,48.228893,-122.632621,50365
16253,46.875583,-119.68186,92911
16254,46.823631,-118.445581,53604
16255,46.8063,-117.930985,86988
16256,46.934201,-123.229226,69347
16257,46.980697,-122.878271,73377
16258,46.946028,-121.621982,77224
16259,46.921075,-121.08834,83749
16260,46.905007,-119.864768,65322
16261,46.895379,-119.336468,75964
16262,46.841394,-118.104238,76728
16263,46.82215,-117.577351,74393
16264,46.97682,-123.591383,83775
16265,47.009934,-122.543908,71902
16266,46.980547,-120.728021,73598
16267,46.928182,-119.511064,86969
16268,46.920764,-118.98736,69410
16269,46.880783,-118.076373,57736
16270,46.857281,-117.761972,93110
16271,46.836905,-117.232405,63913
16272,47.036541,-122.726957,57819
16273,47.016422,-120.949937,91525
16274,46.946176,-119.17274,66184
16275,46.933339,-118.637625,88330
16276,46.873636,-117.410623,66432
16277,47.062117,-123.596881,80718
16278,47.024196,-120.575972,88396
16279,47.016197,-120.056444,57512
16280,46.950226,-118.294401,61029
16281,46.887518,-117.040836,53160
16282,47.084054,-123.809531,67786
16283,47.085652,-122.011021,50535
16284,47.041645,-120.230846,60313
16285,48.917554,-120.046733,94015
16286,48.872075,-120.200143,57839
16287,48.595214,-117.105855,98302
16288,48.283294,-117.426755,74775
16289,48.08939,-117.434476,54689
16290,48.862409,-117.288925,86682
16291,48.428092,-117.411257,69526
16292,47.894246,-117.188625,99807
16293,47.942181,-117.349181,68859
16294,47.274823,-117.345235,65553
16295,47.647952,-121.980863,51542
16296,47.7028,-122.336219,60742
16297,47.624454,-122.300971,90343
16298,47.518484,-121.583529,88816
16299,47.707769,-121.291876,63594
16300,47.771513,-122.154095,77979
16301,47.474274,-122.074274,56761
16302,47.329977,-121.93935,50434
16303,47.92105,-124.540693,78790
16304,47.971811,-123.664196,67338
16305,48.063039,-124.068973,72105
16306,46.927614,-124.135437,50736
16307,47.132902,-124.031854,58709
16308,47.498533,-123.722235,54855
16309,46.982521,-123.433208,89122
16310,46.886111,-123.2341,66683
16311,46.833553,-123.948158,84672
16312,45.823367,-121.802893,83481
16313,46.239978,-122.038451,73806
16314,46.19437,-122.040076,57144
16315,46.187362,-121.687953,57825
16316,46.143867,-121.90083,75144
16317,46.334105,-121.543538,99836
16318,45.898317,-121.62691,60947
16319,48.747008,-119.833029,68398
16320,47.432213,-123.321313,77836
16321,46.292432,-123.100381,52465
16322,46.269268,-121.863298,81224
16323,48.241693,-120.584595,90029
16324,48.232255,-120.237934,62790
16325,48.231681,-120.196039,51109
16326,48.227061,-120.032858,97292
16327,48.311379,-122.011922,80157
16328,48.306475,-121.499529,81851
16329,46.614402,-123.99317,50754
16330,46.317404,-124.102251,50767
16331,48.334089,-124.770172,50823
16332,48.190764,-124.737673,50827
16333,47.851371,-124.648558,50838
16334,46.219301,-123.377043,88969
16335,46.096543,-122.359589,62512
16336,46.239688,-121.305989,97453
16337,46.23673,-120.794942,68925
16338,46.142907,-117.979058,86813
16339,46.29355,-122.182435,73295
16340,48.11381,-121.783038,66519
16341,48.10397,-120.202033,75574
16342,48.056859,-118.421112,68615
16343,48.137688,-123.806877,88578
16344,48.060952,-118.646857,90521
16345,48.090126,-117.72676,72915
16346,46.252399,-122.855832,64645
16347,46.220069,-121.647848,75345
16348,46.175344,-119.89297,70770
16349,46.156442,-119.372108,50232
16350,46.113605,-118.162033,53011
16351,46.128515,-117.79222,69772
16352,46.07489,-117.648936,76569
16353,46.262991,-123.424654,54870
16354,46.243262,-122.49594,59379
16355,47.262498,-120.761003,92487
16356,47.206711,-120.576538,88017
16357,47.229541,-120.44727,99009
16358,47.201219,-118.994656,69760
16359,47.169966,-118.813622,95398
16360,47.189516,-118.464132,94303
16361,47.120724,-117.233063,77463
16362,47.084265,-117.04633,95460
16363,47.286435,-123.239668,60439
16364,47.251312,-122.539259,93774
16365,47.303441,-122.19571,90358
16366,47.267625,-120.431556,96099
16367,47.274382,-120.218109,65513
16368,45.953863,-120.035849,71698
16369,46.026917,-121.938877,78837
16370,46.994795,-119.667258,95831
16371,46.984205,-119.136959,74845
16372,46.935364,-117.899256,69118
16373,46.911679,-117.451399,68962
16374,46.907613,-117.360004,90791
16375,47.079824,-122.876214,71451
16376,47.063767,-121.092698,78180
16377,47.064512,-120.558998,81725
16378,47.022505,-119.310672,71084
16379,47.007887,-118.792853,86494
16380,46.941491,-117.557928,70153
16381,48.647947,-117.425729,93955
16382,48.204399,-121.304628,75488
16383,48.702949,-121.808547,58245
16384,48.678773,-121.846287,85847
16385,48.974785,-121.914236,81157
16386,48.802884,-121.955221,85065
16387,48.753682,-121.956245,96939
16388,45.847814,-121.870977,51615
16389,45.897037,-121.869979,86139
16390,45.995572,-121.867975,97163
16391,47.624723,-120.558752,56337
16392,47.96902,-120.542562,89347
16393,48.018281,-120.54022,89709
16394,47.994429,-120.578031,85508
16395,48.191204,-120.568764,59693
16396,48.069,-120.611261,62345
16397,48.087909,-120.353189,77238
16398,48.803101,-118.750486,68110
16399,48.431033,-117.523583,98659
16400,48.261268,-117.578678,51600
16401,48.849305,-117.515296,72370
16402,48.538958,-118.290651,83224
16403,48.588002,-118.286084,90479
16404,48.980416,-118.249107,66047
16405,48.219062,-120.792797,76660
16406,48.998005,-118.69648,60752
16407,48.908342,-118.293314,98843
16408,47.756039,-121.284578,74164
16409,48.959066,-117.241444,68775
16410,48.21086,-120.346853,80831
16411,48.896508,-117.472764,88087
16412,45.872116,-121.835231,97909
16413,46.339478,-121.78979,73183
16414,48.407656,-121.815463,98153
16415,47.441714,-122.027084,69918
16416,47.10976,-122.535924,95966
16417,47.066704,-120.734766,86443
16418,47.080506,-120.205012,67362
16419,47.040656,-118.970635,59591
16420,47.026212,-118.438945,84499
16421,47.893012,-117.133736,73345
16422,48.089706,-123.990804,63944
16423,48.087832,-122.710518,81130
16424,48.091474,-122.164444,60980
16425,48.058078,-120.352318,71964
16426,48.01051,-119.109471,69529
16427,47.412418,-121.040079,81561
16428,47.878561,-120.949369,88263
16429,47.052103,-121.665703,91021
16430,48.677993,-120.322389,82470
16431,48.853544,-118.783521,58614
16432,48.51936,-119.88609,78972
16433,48.998656,-121.881129,55622
16434,47.606432,-120.772097,70027
16435,46.511397,-121.750312,51675
16436,48.656815,-120.472125,90002
16437,48.617634,-119.880045,93416
16438,48.549265,-118.549313,79718
16439,47.948248,-120.726766,56247
16440,48.942685,-117.425715,77909
16441,48.533866,-120.478256,83837
16442,48.977319,-118.174598,99334
16443,45.847095,-121.800516,95287
16444,48.158157,-121.526894,86658
16445,48.060785,-120.244404,85462
16446,48.741385,-119.911984,62942
16447,46.316239,-121.932452,96826
16448,46.202128,-117.785274,61598
16449,48.6156,-119.805926,90294
16450,46.659517,-121.782666,99592
16451,48.472112,-121.110634,84092
16452,48.238455,-117.617963,87183
16453,48.50279,-117.478773,60801
16454,46.317477,-122.074567,70385
16455,48.848993,-121.655916,65721
16456,48.98428,-118.996915,51421
16457,47.069182,-121.12476,70501
16458,46.676557,-121.209941,66386
16459,47.804738,-120.952278,91819
16460,47.702265,-120.737488,61920
16461,46.713191,-122.318405,55660
16462,48.576591,-118.621111,91720
16463,48.18102,-120.127536,91692
16464,45.923003,-122.010593,80478
16465,48.676242,-120.248138,84390
16466,48.298191,-119.899579,71961
16467,48.850635,-121.805042,74317
16468,48.31009,-117.534766,83161
16469,48.827439,-121.954709,73673
16470,47.548958,-123.871141,71811
16471,47.425092,-123.392007,94337
16472,46.536569,-123.92632,50685
16473,46.046632,-122.067301,75158
16474,47.824438,-120.802006,79517
16475,47.862793,-120.070884,90971
16476,47.516845,-120.374595,60345
16477,48.454224,-120.875193,99393
16478,47.668668,-120.220485,56686
16479,47.364663,-120.144672,94922
16480,47.322415,-120.152391,84882
16481,47.470596,-120.574925,75402
16482,48.053469,-119.786108,60582
16483,47.847965,-117.143584,65745
16484,47.531518,-122.45194,50391
16485,47.358522,-122.40536,50397
16486,48.921567,-122.934728,79883
16487,48.775884,-122.904789,50461
16488,48.435059,-122.796605,50470
16489,48.304036,-122.977472,50487
16490,48.276609,-122.792179,50489
16491,48.111546,-122.73121,50501
16492,48.945797,-123.124136,50537
16493,48.568879,-123.219737,50543
16494,48.445709,-123.012998,50544
16495,48.24812,-123.146348,50556
16496,48.143553,-122.941801,79994
16497,47.281276,-122.918825,50579
16498,48.215736,-123.501757,50597
16499,48.239204,-123.688832,50599
16500,48.184614,-123.852668,50635
16501,48.307781,-124.251286,50670
16502,48.205235,-124.044041,50677
16503,46.707886,-123.873048,50684
16504,48.330035,-124.439174,50715
16505,46.153801,-120.689355,57756
16506,46.337402,-120.719545,88296
16507,46.695301,-120.604189,78027
16508,46.478028,-120.73905,76025
16509,46.043962,-119.973096,62002
16510,46.856359,-120.637999,69736
16511,46.529422,-120.575443,54719
16512,46.505258,-120.402614,72001
16513,46.520493,-120.055097,50219
16514,46.645142,-120.785761,60327
16515,46.663291,-120.419416,50999
16516,46.585467,-118.28585,98825
16517,46.404717,-118.619392,50925
16518,46.243365,-118.589116,86949
16519,46.543058,-118.446285,70675
16520,46.504574,-118.347551,70465
16521,46.209694,-118.412994,87269
16522,46.753976,-117.070048,88133
16523,46.599822,-117.074905,66653
16524,47.092164,-117.110432,69877
16525,46.93538,-117.102431,90822
16526,46.559261,-117.097881,77284
16527,46.470702,-117.231101,60664
16528,46.941463,-117.62729,77532
16529,47.031506,-121.526967,86584
16530,47.021987,-121.596618,82213
16531,46.821013,-121.675326,80687
16532,47.109671,-122.037582,96528
16533,48.562845,-122.908504,80184
16534,48.396782,-122.852835,50472
16535,48.341013,-123.022082,50486
16536,48.693216,-122.736511,50347
16537,48.505704,-123.028921,66288
16538,48.71087,-122.919085,60609
16539,48.532634,-122.70092,79690
16540,47.910281,-118.42727,87796
16541,48.587997,-122.530813,80375
16542,48.305813,-121.576986,93730
16543,47.366739,-117.107209,97159
16544,47.576821,-123.915578,96952
16545,47.555362,-122.087573,77869
16546,47.5289,-120.310789,96339
16547,48.94923,-122.326714,72398
16548,47.188396,-118.603456,78491
16549,47.045284,-118.767747,72422
16550,46.734222,-117.852267,81484
16551,46.598637,-118.003785,74906
16552,46.553699,-118.177423,84575
16553,46.036523,-119.322942,77325
16554,47.305234,-119.323975,97894
16555,47.330531,-119.504077,68122
16556,45.727194,-121.348829,97300
16557,46.466726,-117.305653,57884
16558,46.395532,-117.465889,91654
16559,45.831466,-120.332868,80924
16560,45.767487,-120.494177,55288
16561,45.785265,-120.649139,91941
16562,46.568411,-120.874529,78500
16563,47.035521,-122.809465,53865
16564,47.276656,-122.139196,73504
16565,46.001983,-120.009332,68981
16566,45.912843,-120.13231,57897
16567,48.264716,-122.018804,57387
16568,46.191987,-118.824283,66759
16569,45.83473,-119.985812,63648
16570,45.985191,-119.495701,86708
16571,46.016366,-119.664663,50442
16572,45.886524,-120.872634,99995
16573,46.908802,-118.400723,93047
16574,46.935968,-119.978545,88223
16575,48.38541,-120.240158,53834
16576,47.591084,-117.42869,70116
16577,47.24586,-117.195139,53250
16578,46.757419,-117.159618,52308
16579,47.817989,-119.580784,78391
16580,46.438745,-122.855094,81636
16581,47.788386,-123.686047,77116
16582,46.350649,-118.849174,58621
16583,46.521126,-118.862798,91665
16584,46.87494,-119.089052,89850
16585,46.842534,-118.902743,86741
16586,47.262535,-122.673355,85556
16587,48.234977,-122.352244,55011
16588,48.207181,-122.676736,69777
16589,48.683404,-118.076281,84831
16590,47.905261,-118.160004,99752
16591,47.071903,-117.537985,54223
16592,46.324377,-117.089949,64048
16593,46.275135,-117.109622,59209
16594,47.555186,-118.47375,51132
16595,46.081463,-120.402748,59950
16596,46.045689,-118.455948,62845
16597,46.436348,-117.986176,82782
16598,48.471195,-119.656964,88242
16599,46.171968,-119.177395,51729
16600,46.782609,-120.408265,54985
16601,46.884133,-120.609058,69351
16602,46.862349,-118.563278,84452
16603,46.891382,-118.743487,78987
16604,47.792832,-119.401865,98971
16605,48.123621,-119.438696,64579
16606,47.504745,-118.648673,64995
16607,47.39768,-118.453416,67439
16608,47.343486,-118.629818,91880
16609,47.376555,-118.796563,67057
16610,46.38176,-119.018076,76264
16611,47.212399,-118.783886,86945
16612,46.243278,-118.659828,74503
16613,47.450371,-117.435182,57921
16614,46.611764,-117.66746,77992
16615,47.057932,-117.882857,96751
16616,46.432955,-120.773836,98685
16617,48.329814,-119.652409,80821
16618,47.698223,-118.848692,54470
16619,46.392026,-118.153234,61008
16620,46.476319,-119.555818,58534
16621,46.502468,-119.732056,98421
16622,47.284286,-119.674,77998
16623,47.047948,-120.689677,72898
16624,47.596266,-120.615018,78339
16625,48.54625,-121.155152,55394
16626,47.017372,-119.455152,56351
16627,48.507831,-123.102128,66443
16628,47.16467,-118.953279,73164
16629,45.761116,-122.560545,69168
16630,46.745845,-117.503877,89239
16631,46.134795,-119.850212,52584
16632,45.969031,-119.828588,53082
16633,47.5028,-119.525894,95999
16634,47.974064,-119.065708,98384
16635,48.003565,-119.247578,95289
16636,47.835876,-119.228573,67308
16637,46.208816,-118.48325,85299
16638,46.675637,-119.619835,59793
16639,46.526014,-119.389478,65895
16640,47.861467,-118.86743,72731
16641,47.704048,-117.954029,86804
16642,47.006078,-118.931071,71390
16643,46.884436,-123.300153,72986
16644,47.814098,-119.036006,55858
16645,46.744125,-118.375697,93377
16646,45.724914,-122.581956,87179
16647,45.601012,-122.534024,62833
16648,47.948606,-122.438361,64318
16649,47.071186,-118.41613,76995
16650,47.022089,-118.586134,61020
16651,47.48609,-118.995171,80246
16652,47.149062,-119.299496,78274
16653,47.170374,-119.481528,52399
16654,47.913953,-120.145604,71887
16655,46.955827,-117.349046,66956
16656,46.946463,-117.699781,86255
16657,47.573312,-118.121445,78772
16658,46.766227,-118.028685,75592
16659,47.574655,-117.777238,57553
16660,47.944763,-117.42961,80429
16661,48.941589,-122.254274,50432
16662,46.689381,-122.590228,70176
16663,46.539532,-123.163626,79802
16664,46.504465,-123.332426,64408
16665,46.679955,-121.817813,92220
16666,46.559849,-121.407557,75370
16667,46.718553,-121.448755,88998
16668,46.748092,-123.239052,58704
16669,45.935663,-120.946115,87733
16670,45.980568,-121.231744,68756
16671,45.73364,-120.76272,99279
16672,46.019149,-121.496672,98790
16673,45.905361,-121.298236,71601
16674,45.88117,-121.150839,98907
16675,45.767399,-120.942954,83772
16676,45.733119,-121.081239,87911
16677,45.72959,-121.283034,86265
16678,48.409583,-118.9973,52211
16679,48.992269,-118.40162,74707
16680,48.204861,-118.49455,84332
16681,48.318255,-118.721179,97276
16682,48.964942,-118.773533,52855
16683,48.520825,-118.364861,89519
16684,48.362743,-118.517364,79359
16685,46.728503,-118.650749,74927
16686,47.228254,-123.155233,68572
16687,47.278724,-123.29366,63300
16688,47.232128,-121.500065,64462
16689,47.22504,-119.914647,61784
16690,47.202402,-119.733824,72330
16691,47.221452,-119.383229,83930
16692,47.159663,-118.139983,62066
16693,47.147356,-117.623192,73750
16694,47.301649,-123.129745,95203
16695,45.755071,-121.912748,52229
16696,45.806824,-121.647254,92441
16697,45.738974,-120.827782,59563
16698,45.727909,-120.378301,66773
16699,45.784046,-121.254552,77770
16700,45.849623,-122.635915,88584
16701,45.831575,-121.41213,58736
16702,45.835317,-121.078706,60472
16703,45.805747,-120.906549,86824
16704,45.855334,-122.280919,58937
16705,45.83502,-120.580098,99060
16706,45.92328,-122.154994,68642
16707,46.08856,-122.168137,98751
16708,46.086793,-121.617713,93839
16709,46.056997,-120.424504,86540
16710,46.048946,-119.914176,89887
16711,46.048936,-119.843674,83516
16712,46.09526,-121.821615,89601
16713,46.14046,-121.755512,71800
16714,46.077603,-120.092803,90557
16715,46.066574,-119.569361,80333
16716,46.013104,-118.358949,89283
16717,46.048206,-122.554745,83301
16718,47.297796,-121.336795,63861
16719,48.780348,-122.684479,50343
16720,48.613332,-122.651238,50353
16721,48.425108,-122.974635,80188
16722,48.322517,-122.764687,79132
16723,48.267769,-122.933029,50485
16724,48.161511,-122.728309,50492
16725,48.101605,-122.890101,50503
16726,47.839257,-122.658639,50508
16727,47.669376,-122.604263,79127
16728,47.302548,-122.725537,78439
16729,48.623091,-123.217406,50542
16730,48.447445,-123.158599,50549
16731,48.287115,-123.125425,50554
16732,48.235202,-123.286636,50595
16733,48.225623,-123.834326,50631
16734,48.203829,-123.645181,50633
16735,48.346656,-124.217718,50668
16736,48.306084,-124.37173,50716
16737,47.513142,-124.374973,50720
16738,47.350724,-124.344871,50723
16739,47.009702,-124.077798,50733
16740,46.69496,-124.011371,50746
16741,48.409811,-121.142524,86286
16742,48.826504,-120.132124,70490
16743,48.79508,-122.391437,55532
16744,47.278855,-120.502366,67049
16745,47.238242,-120.679014,77605
16746,48.161244,-121.597576,59811
16747,48.498857,-121.554512,69862
16748,45.771655,-121.765744,51480
16749,46.070754,-121.58266,97265
16750,46.369634,-121.758048,72177
16751,46.08838,-121.763332,95184
16752,46.194532,-121.792946,91463
16753,45.927104,-121.660239,90719
16754,45.952979,-122.076908,53284
16755,47.286265,-120.755714,62611
16756,47.019358,-120.908034,82778
16757,47.3808,-120.900633,57957
16758,47.135692,-120.945265,85459
16759,47.410538,-121.228721,85716
16760,46.117557,-121.752442,73064
16761,46.14522,-121.942173,99265
16762,48.23672,-121.556253,75290
16763,48.281712,-121.492844,71118
16764,46.194971,-122.078898,95696
16765,48.681807,-121.886871,87405
16766,48.724604,-121.922996,89015
16767,47.379527,-120.493614,96938
16768,47.751847,-120.503272,82835
16769,47.8086,-121.02978,83544
16770,48.092853,-120.498913,96011
16771,47.319122,-121.365675,92527
16772,48.690341,-120.029418,51734
16773,48.718722,-120.018529,71854
16774,47.984994,-120.0215,75596
16775,46.031878,-118.727408,53128
16776,47.389391,-120.865931,98959
16777,48.249356,-119.946236,87352
16778,48.544314,-119.927223,51922
16779,46.877088,-121.126239,58503
16780,46.685172,-121.492311,90535
16781,47.33804,-123.508381,58354
16782,48.64836,-121.589352,51398
16783,46.284231,-121.653348,90622
16784,46.38714,-121.646984,69742
16785,45.869066,-121.653855,99014
16786,48.644228,-119.92024,64532
16787,48.392589,-119.890193,72818
16788,48.559499,-120.406716,75173
16789,48.496593,-119.990709,71493
16790,48.619399,-119.956106,87514
16791,48.747044,-119.121509,60412
16792,48.279961,-117.061593,68873
16793,45.940896,-121.650875,72862
16794,46.144844,-121.655262,87489
16795,46.270032,-121.654815,99024
16796,45.871895,-121.699988,87697
16797,46.070993,-121.694858,91349
16798,48.462115,-121.848326,71368
16799,47.619265,-124.09888,82597
16800,47.787445,-123.617049,98700
16801,47.866714,-122.939839,95501
16802,47.660723,-123.733237,57795
16803,47.387061,-123.00582,89479
16804,47.577745,-123.009087,60970
16805,47.529013,-123.182144,70644
16806,47.184215,-123.118055,56988
16807,47.228573,-122.932803,52528
16808,47.164063,-123.477217,52791
16809,47.857897,-120.79138,71760
16810,47.290669,-120.129786,67315
16811,48.050694,-120.978342,51669
16812,48.350818,-120.818943,65367
16813,47.888867,-119.802069,61000
16814,47.425588,-119.986622,52834
16815,47.645154,-119.826977,59981
16816,47.813183,-119.893656,75907
16817,47.587776,-120.008497,81451
16818,47.758819,-120.033344,80811
