LAT,LON,PLOT,INVYR,STATECD,UNITCD,COUNTYCD
48.105036,-121.197932,"69420","2008","53","5","61"
48.15957,-121.190952,"80424","2009","53","5","61"
48.15689,-121.272468,"58018","2007","53","5","61"
48.104623,-121.312239,"57299","2006","53","5","61"
48.085727,-121.277139,"86497","2006","53","5","61"
48.108319,-121.269301,"57152","2006","53","5","61"
48.080954,-121.247756,"84540","2012","53","5","61"
48.104623,-121.312239,"57299","2016","53","5","61"
48.105036,-121.197932,"69420","2018","53","5","61"
48.15689,-121.272468,"58018","2017","53","5","61"
48.15957,-121.190952,"80424","2019","53","5","61"
48.085727,-121.277139,"86497","2016","53","5","61"
48.108319,-121.269301,"57152","2016","53","5","61"
48.078748,-121.154959,"83182","2004","53","5","61"
48.106422,-121.347041,"82256","2004","53","5","61"
48.048523,-121.133147,"55199","2007","53","5","61"
48.106422,-121.347041,"82256","2014","53","5","61"
48.078748,-121.154959,"83182","2014","53","5","61"
48.048523,-121.133147,"55199","2017","53","5","61"
47.875928,-121.164556,"71212","2003","53","5","61"
48.079276,-121.41941,"66269","2004","53","5","61"
48.109472,-121.412075,"64720","2002","53","5","61"
48.104662,-121.453114,"84101","2003","53","5","61"
48.105701,-121.384839,"86046","2004","53","5","61"
48.006667,-121.273216,"92004","2005","53","5","61"
48.011287,-121.45473,"55208","2005","53","5","61"
47.833898,-121.206664,"68764","2007","53","5","61"
48.104662,-121.453114,"84101","2013","53","5","61"
48.004704,-121.12816,"94882","2009","53","5","61"
48.099826,-121.118018,"78075","2010","53","5","61"
47.958517,-121.196244,"57813","2008","53","5","61"
48.031065,-121.327038,"73198","2009","53","5","61"
48.109472,-121.412075,"64720","2012","53","5","61"
48.083441,-121.455551,"68911","2010","53","5","61"
47.905639,-121.214236,"54295","2011","53","5","61"
48.006667,-121.273216,"92004","2015","53","5","61"
48.105701,-121.384839,"86046","2014","53","5","61"
48.079276,-121.41941,"66269","2014","53","5","61"
47.875928,-121.164556,"71212","2013","53","5","61"
48.011287,-121.45473,"55208","2015","53","5","61"
48.083441,-121.455551,"68911","2020","53","5","61"
47.905639,-121.214236,"54295","2021","53","5","61"
47.958517,-121.196244,"57813","2018","53","5","61"
48.099826,-121.118018,"78075","2020","53","5","61"
47.833898,-121.206664,"68764","2017","53","5","61"
48.031065,-121.327038,"73198","2019","53","5","61"
48.004704,-121.12816,"94882","2019","53","5","61"
48.00035,-121.835833,"79789","2005","53","5","61"
48.033025,-121.672468,"90394","2005","53","5","61"
48.017197,-121.783247,"98473","2006","53","5","61"
48.031493,-121.610081,"54088","2006","53","5","61"
48.005553,-121.616128,"82305","2011","53","5","61"
48.004228,-121.684903,"62460","2009","53","5","61"
48.013602,-121.722198,"69387","2009","53","5","61"
48.00035,-121.835833,"79789","2015","53","5","61"
48.033025,-121.672468,"90394","2015","53","5","61"
48.031493,-121.610081,"54088","2016","53","5","61"
48.005553,-121.616128,"82305","2021","53","5","61"
48.017197,-121.783247,"98473","2016","53","5","61"
48.004228,-121.684903,"62460","2019","53","5","61"
48.013602,-121.722198,"69387","2019","53","5","61"
48.021214,-121.800682,"45","2001","53","5","61"
48.090029,-121.827556,"92838","2002","53","5","61"
48.021589,-121.852455,"76900","2004","53","5","61"
48.063023,-121.785913,"65320","2002","53","5","61"
48.090181,-121.783844,"59426","2007","53","5","61"
48.090029,-121.827556,"92838","2012","53","5","61"
48.064565,-121.857339,"83405","2010","53","5","61"
48.063023,-121.785913,"65320","2012","53","5","61"
48.062368,-121.749957,"59198","2010","53","5","61"
48.021589,-121.852455,"76900","2014","53","5","61"
48.064565,-121.857339,"83405","2020","53","5","61"
48.090181,-121.783844,"59426","2017","53","5","61"
48.062368,-121.749957,"59198","2020","53","5","61"
48.066832,-121.670706,"72025","2004","53","5","61"
48.061838,-121.713408,"82344","2004","53","5","61"
48.040987,-121.634666,"94511","2006","53","5","61"
48.060499,-121.639366,"62168","2010","53","5","61"
48.040987,-121.634666,"94511","2016","53","5","61"
48.066832,-121.670706,"72025","2014","53","5","61"
48.061838,-121.713408,"82344","2014","53","5","61"
48.060499,-121.639366,"62168","2020","53","5","61"
48.082337,-121.642533,"74944","2003","53","5","61"
48.082337,-121.642533,"74944","2013","53","5","61"
48.155458,-121.44677,"53571","2002","53","5","61"
48.061913,-121.501348,"52025","2004","53","5","61"
48.185452,-121.490599,"75008","2002","53","5","61"
48.16196,-121.565759,"56124","2003","53","5","61"
48.115968,-121.750497,"68012","2004","53","5","61"
48.13511,-121.752671,"76311","2004","53","5","61"
48.134404,-121.381044,"93573","2005","53","5","61"
48.141401,-121.785944,"94724","2003","53","5","61"
48.138587,-121.563281,"87009","2002","53","5","61"
48.054145,-121.566621,"84662","2002","53","5","61"
48.158617,-121.745374,"82516","2005","53","5","61"
48.112959,-121.712321,"53881","2003","53","5","61"
48.139936,-121.706202,"75053","2005","53","5","61"
48.109907,-121.562667,"95598","2008","53","5","61"
48.112211,-121.643443,"74411","2006","53","5","61"
48.159576,-121.706906,"55258","2009","53","5","61"
48.133567,-121.527625,"97652","2009","53","5","61"
48.134843,-121.603142,"70708","2007","53","5","61"
48.079423,-121.493181,"86565","2006","53","5","61"
48.128307,-121.487927,"74213","2006","53","5","61"
48.060044,-121.530573,"58402","2006","53","5","61"
48.161754,-121.786114,"96092","2007","53","5","61"
48.131302,-121.453767,"70281","2011","53","5","61"
48.157929,-121.494022,"95685","2011","53","5","61"
48.185452,-121.490599,"75008","2012","53","5","61"
48.141401,-121.785944,"94724","2013","53","5","61"
48.109071,-121.49455,"66104","2010","53","5","61"
48.11381,-121.783038,"66519","2011","53","5","61"
48.155422,-121.630969,"66741","2011","53","5","61"
48.092032,-121.709877,"57665","2009","53","5","61"
48.084869,-121.565728,"57892","2008","53","5","61"
48.132137,-121.417317,"73212","2008","53","5","61"
48.054145,-121.566621,"84662","2012","53","5","61"
48.086191,-121.675913,"86238","2010","53","5","61"
48.084405,-121.529001,"91221","2010","53","5","61"
48.10899,-121.530625,"83765","2009","53","5","61"
48.061913,-121.501348,"52025","2014","53","5","61"
48.161244,-121.597576,"59811","2009","53","5","61"
48.155458,-121.44677,"53571","2012","53","5","61"
48.158157,-121.526894,"86658","2011","53","5","61"
48.186352,-121.56765,"97429","2009","53","5","61"
48.138587,-121.563281,"87009","2012","53","5","61"
48.060676,-121.603122,"63986","2010","53","5","61"
48.112959,-121.712321,"53881","2013","53","5","61"
48.134404,-121.381044,"93573","2015","53","5","61"
48.128307,-121.487927,"74213","2016","53","5","61"
48.13511,-121.752671,"76311","2014","53","5","61"
48.139936,-121.706202,"75053","2015","53","5","61"
48.115968,-121.750497,"68012","2014","53","5","61"
48.158617,-121.745374,"82516","2015","53","5","61"
48.16196,-121.565759,"56124","2013","53","5","61"
48.186747,-121.522435,"77894","2015","53","5","61"
48.155422,-121.630969,"66741","2021","53","5","61"
48.131302,-121.453767,"70281","2021","53","5","61"
48.084405,-121.529001,"91221","2020","53","5","61"
48.060676,-121.603122,"63986","2020","53","5","61"
48.157929,-121.494022,"95685","2021","53","5","61"
48.109907,-121.562667,"95598","2018","53","5","61"
48.086191,-121.675913,"86238","2020","53","5","61"
48.11381,-121.783038,"66519","2021","53","5","61"
48.158157,-121.526894,"86658","2021","53","5","61"
48.161244,-121.597576,"59811","2019","53","5","61"
48.10899,-121.530625,"83765","2019","53","5","61"
48.186352,-121.56765,"97429","2019","53","5","61"
48.134843,-121.603142,"70708","2017","53","5","61"
48.132137,-121.417317,"73212","2018","53","5","61"
48.084869,-121.565728,"57892","2018","53","5","61"
48.161754,-121.786114,"96092","2017","53","5","61"
48.133567,-121.527625,"97652","2019","53","5","61"
48.109071,-121.49455,"66104","2020","53","5","61"
48.159576,-121.706906,"55258","2019","53","5","61"
48.079423,-121.493181,"86565","2016","53","5","61"
48.060044,-121.530573,"58402","2016","53","5","61"
48.092032,-121.709877,"57665","2019","53","5","61"
48.112211,-121.643443,"74411","2016","53","5","61"
48.119827,-121.758453,"33","2001","53","5","61"
48.00723,-121.53723,"95701","2003","53","5","61"
48.035484,-121.489962,"95723","2009","53","5","61"
48.00723,-121.53723,"95701","2013","53","5","61"
48.010557,-121.486329,"67888","2014","53","5","61"
48.035484,-121.489962,"95723","2019","53","5","61"
48.140113,-121.823011,"67123","2003","53","5","61"
48.140113,-121.823011,"67123","2013","53","5","61"
48.11476,-121.870805,"58102","2009","53","5","61"
48.11476,-121.870805,"58102","2019","53","5","61"
48.168308,-121.936515,"88082","2003","53","5","61"
48.167573,-121.997941,"74418","2002","53","5","61"
48.165627,-121.874074,"72030","2007","53","5","61"
48.167573,-121.997941,"74418","2012","53","5","61"
48.159694,-121.825453,"63945","2009","53","5","61"
48.168308,-121.936515,"88082","2013","53","5","61"
48.165627,-121.874074,"72030","2017","53","5","61"
48.159694,-121.825453,"63945","2019","53","5","61"
48.152355,-121.122443,"69700","2011","53","5","61"
48.152355,-121.122443,"69700","2021","53","5","61"
48.19373,-121.045331,"83508","2007","53","5","61"
48.19373,-121.045331,"83508","2017","53","5","61"
47.999088,-120.990013,"55007","2003","53","8","7"
47.999088,-120.990013,"55007","2013","53","8","7"
48.171307,-121.043211,"57147","2003","53","5","61"
48.154404,-121.049784,"63727","2002","53","5","61"
48.154404,-121.049784,"63727","2012","53","5","61"
48.171307,-121.043211,"57147","2013","53","5","61"
48.100664,-121.047897,"75180","2008","53","5","61"
48.100664,-121.047897,"75180","2018","53","5","61"
48.083748,-121.081597,"84925","2006","53","5","61"
48.083748,-121.081597,"84925","2016","53","5","61"
47.525064,-120.252264,"86958","2002","53","8","17"
47.491206,-120.273548,"51566","2006","53","8","17"
47.566612,-120.230944,"98755","2003","53","8","17"
47.574279,-120.284703,"61365","2011","53","8","7"
47.525064,-120.252264,"86958","2012","53","8","17"
47.566612,-120.230944,"98755","2013","53","8","17"
47.574279,-120.284703,"61365","2021","53","8","7"
47.594818,-120.275964,"54950","2018","53","8","7"
47.491206,-120.273548,"51566","2016","53","8","17"
47.575684,-120.202019,"136","2001","53","8","17"
47.581304,-120.339879,"93944","2005","53","8","7"
47.542298,-120.348964,"71885","2009","53","8","7"
47.516845,-120.374595,"60345","2008","53","8","7"
47.613072,-120.270251,"69304","2007","53","8","7"
47.57154,-120.379334,"73927","2008","53","8","7"
47.598794,-120.373732,"90039","2006","53","8","7"
47.571216,-120.299085,"73148","2006","53","8","7"
47.5289,-120.310789,"96339","2010","53","8","7"
47.594483,-120.305394,"98338","2011","53","8","7"
47.581304,-120.339879,"93944","2015","53","8","7"
47.571216,-120.299085,"73148","2016","53","8","7"
47.598794,-120.373732,"90039","2016","53","8","7"
47.594483,-120.305394,"98338","2021","53","8","7"
47.516845,-120.374595,"60345","2018","53","8","7"
47.5289,-120.310789,"96339","2020","53","8","7"
47.613072,-120.270251,"69304","2017","53","8","7"
47.542298,-120.348964,"71885","2019","53","8","7"
47.57154,-120.379334,"73927","2018","53","8","7"
47.513741,-120.381195,"79","2001","53","8","7"
47.639772,-120.416372,"59643","2002","53","8","7"
47.645021,-120.44487,"68474","2002","53","8","7"
47.649321,-120.356774,"92466","2004","53","8","7"
47.640358,-120.372768,"72373","2004","53","8","7"
47.620707,-120.376877,"98964","2008","53","8","7"
47.565227,-120.432792,"96175","2007","53","8","7"
47.698368,-120.415824,"65009","2008","53","8","7"
47.645021,-120.44487,"68474","2012","53","8","7"
47.618501,-120.298586,"69672","2010","53","8","7"
47.639665,-120.344199,"90099","2010","53","8","7"
47.671517,-120.447232,"94252","2011","53","8","7"
47.696455,-120.334585,"59409","2010","53","8","7"
47.649321,-120.356774,"92466","2014","53","8","7"
47.694502,-120.373177,"96980","2010","53","8","7"
47.639772,-120.416372,"59643","2012","53","8","7"
47.640358,-120.372768,"72373","2014","53","8","7"
47.717637,-120.301063,"68267","2014","53","8","7"
47.618501,-120.298586,"69672","2020","53","8","7"
47.696455,-120.334585,"59409","2020","53","8","7"
47.671517,-120.447232,"94252","2021","53","8","7"
47.639665,-120.344199,"90099","2020","53","8","7"
47.694502,-120.373177,"96980","2020","53","8","7"
47.620707,-120.376877,"98964","2018","53","8","7"
47.565227,-120.432792,"96175","2017","53","8","7"
47.698368,-120.415824,"65009","2018","53","8","7"
47.566792,-120.439522,"125","2001","53","8","7"
47.674023,-120.230911,"55","2001","53","8","7"
47.931268,-119.819806,"84383","2005","53","8","17"
47.86032,-119.858666,"82939","2004","53","8","17"
47.864524,-119.931228,"83613","2002","53","8","7"
47.910427,-119.920816,"56370","2003","53","8","7"
47.86445,-119.908658,"50727","2008","53","8","17"
47.957798,-119.932267,"93547","2007","53","8","7"
47.888867,-119.802069,"61000","2009","53","8","17"
47.957976,-119.787178,"98318","2011","53","8","17"
47.864524,-119.931228,"83613","2012","53","8","7"
47.910427,-119.920816,"56370","2013","53","8","7"
47.931268,-119.819806,"84383","2015","53","8","17"
47.86032,-119.858666,"82939","2014","53","8","17"
47.86445,-119.908658,"50727","2018","53","8","17"
47.957976,-119.787178,"98318","2021","53","8","17"
47.888867,-119.802069,"61000","2019","53","8","17"
47.957798,-119.932267,"93547","2017","53","8","7"
47.918755,-119.907562,"10","2001","53","8","7"
47.871845,-119.938499,"16","2001","53","8","7"
47.909907,-120.24508,"85411","2002","53","8","7"
47.888627,-120.253505,"89972","2003","53","8","7"
47.98733,-120.274914,"51694","2008","53","8","7"
47.909907,-120.24508,"85411","2012","53","8","7"
47.935576,-120.24163,"71621","2009","53","8","7"
47.962377,-120.249648,"81242","2010","53","8","7"
47.888627,-120.253505,"89972","2013","53","8","7"
47.962377,-120.249648,"81242","2020","53","8","7"
47.935576,-120.24163,"71621","2019","53","8","7"
47.98733,-120.274914,"51694","2018","53","8","7"
47.938713,-120.287543,"99252","2010","53","8","7"
47.938713,-120.287543,"99252","2020","53","8","7"
47.91192,-119.999606,"66403","2011","53","8","7"
47.91192,-119.999606,"66403","2021","53","8","7"
47.888748,-119.981735,"15","2001","53","8","7"
47.692648,-120.221261,"75762","2002","53","8","7"
47.719476,-120.265152,"75914","2002","53","8","7"
47.716653,-120.22436,"85295","2004","53","8","7"
47.741551,-120.266247,"51070","2003","53","8","7"
47.741974,-120.297789,"89304","2008","53","8","7"
47.692648,-120.221261,"75762","2012","53","8","7"
47.719476,-120.265152,"75914","2012","53","8","7"
47.741551,-120.266247,"51070","2013","53","8","7"
47.716653,-120.22436,"85295","2014","53","8","7"
47.741974,-120.297789,"89304","2018","53","8","7"
47.723186,-120.283691,"43","2001","53","8","7"
47.76679,-120.261258,"81080","2003","53","8","7"
47.7666,-120.296513,"87045","2008","53","8","7"
47.76679,-120.261258,"81080","2013","53","8","7"
47.767183,-120.21946,"56998","2009","53","8","7"
47.7666,-120.296513,"87045","2018","53","8","7"
47.767183,-120.21946,"56998","2019","53","8","7"
47.806898,-120.149704,"65509","2002","53","8","7"
47.816343,-120.216838,"67570","2004","53","8","7"
47.790504,-120.184746,"71095","2009","53","8","7"
47.789386,-120.257875,"79573","2007","53","8","7"
47.787642,-120.139287,"80632","2011","53","8","7"
47.819815,-120.183013,"93660","2010","53","8","7"
47.806898,-120.149704,"65509","2012","53","8","7"
47.789393,-120.222262,"89908","2011","53","8","7"
47.814897,-120.257453,"54414","2011","53","8","7"
47.815763,-120.293959,"52371","2010","53","8","7"
47.816343,-120.216838,"67570","2014","53","8","7"
47.819815,-120.183013,"93660","2020","53","8","7"
47.815763,-120.293959,"52371","2020","53","8","7"
47.787642,-120.139287,"80632","2021","53","8","7"
47.789393,-120.222262,"89908","2021","53","8","7"
47.789386,-120.257875,"79573","2017","53","8","7"
47.790504,-120.184746,"71095","2019","53","8","7"
47.814897,-120.257453,"54414","2021","53","8","7"
47.937842,-120.068316,"73576","2005","53","8","7"
47.937391,-119.999017,"64714","2004","53","8","7"
47.933171,-120.101683,"76978","2003","53","8","7"
47.938842,-120.033777,"82133","2005","53","8","7"
47.913953,-120.145604,"71887","2007","53","8","7"
47.916096,-120.07351,"86525","2009","53","8","7"
47.956905,-120.030036,"78463","2008","53","8","7"
47.955175,-120.099841,"93989","2009","53","8","7"
47.933171,-120.101683,"76978","2013","53","8","7"
47.937842,-120.068316,"73576","2015","53","8","7"
47.937391,-119.999017,"64714","2014","53","8","7"
47.938842,-120.033777,"82133","2015","53","8","7"
47.958389,-120.062831,"65963","2021","53","8","7"
47.913953,-120.145604,"71887","2017","53","8","7"
47.955175,-120.099841,"93989","2019","53","8","7"
47.956905,-120.030036,"78463","2018","53","8","7"
47.916096,-120.07351,"86525","2019","53","8","7"
47.945419,-120.163696,"2","2001","53","8","7"
47.91375,-120.080345,"8","2001","53","8","7"
48.060785,-120.244404,"85462","2011","53","8","7"
48.060785,-120.244404,"85462","2021","53","8","7"
48.057982,-120.313177,"66448","2005","53","8","7"
47.96208,-120.325087,"51145","2003","53","8","7"
48.087228,-120.272895,"81771","2003","53","8","7"
48.037516,-120.284045,"60430","2007","53","8","7"
48.036053,-120.327218,"97178","2002","53","8","7"
47.988273,-120.313791,"54227","2006","53","8","7"
47.939316,-120.327084,"92695","2007","53","8","7"
48.061663,-120.279715,"97750","2003","53","8","7"
48.082916,-120.313669,"69079","2007","53","8","7"
47.96208,-120.325087,"51145","2013","53","8","7"
48.009893,-120.320554,"65978","2013","53","8","7"
48.087228,-120.272895,"81771","2013","53","8","7"
48.036053,-120.327218,"97178","2012","53","8","7"
47.914945,-120.325409,"69611","2010","53","8","7"
48.061663,-120.279715,"97750","2013","53","8","7"
48.057982,-120.313177,"66448","2015","53","8","7"
47.914945,-120.325409,"69611","2020","53","8","7"
48.082916,-120.313669,"69079","2017","53","8","7"
47.988273,-120.313791,"54227","2016","53","8","7"
47.939316,-120.327084,"92695","2017","53","8","7"
48.037516,-120.284045,"60430","2017","53","8","7"
47.771242,-120.482857,"85033","2002","53","8","7"
47.809952,-120.072978,"73293","2003","53","8","7"
47.78978,-120.443158,"61238","2005","53","8","7"
47.792403,-120.366126,"98321","2005","53","8","7"
47.844901,-120.475237,"88633","2002","53","8","7"
47.845446,-120.399285,"86464","2002","53","8","7"
47.901023,-120.435578,"57847","2002","53","8","7"
47.770648,-120.442463,"76460","2003","53","8","7"
47.818497,-120.439889,"60655","2002","53","8","7"
47.864836,-120.481547,"65859","2004","53","8","7"
47.795986,-120.300378,"97590","2004","53","8","7"
47.8438,-120.285824,"53502","2003","53","8","7"
47.860299,-120.261704,"52175","2003","53","8","7"
47.86816,-120.440943,"84584","2004","53","8","7"
47.718719,-120.413392,"53177","2005","53","8","7"
47.869054,-120.369205,"95645","2005","53","8","7"
47.763469,-120.364594,"81970","2005","53","8","7"
47.834031,-120.329721,"66017","2002","53","8","7"
47.795556,-120.478245,"52701","2002","53","8","7"
47.864,-120.295046,"52908","2003","53","8","7"
47.847997,-120.442466,"64338","2004","53","8","7"
47.835963,-120.25673,"50390","2008","53","8","7"
47.745315,-120.443625,"74570","2008","53","8","7"
47.815324,-120.327227,"92897","2007","53","8","7"
47.890171,-120.470668,"83617","2007","53","8","7"
47.746949,-120.411725,"63838","2009","53","8","7"
47.889913,-120.368143,"89663","2006","53","8","7"
47.892697,-120.407635,"95826","2009","53","8","7"
47.799818,-120.401058,"98010","2004","53","8","7"
47.720957,-120.444071,"53745","2007","53","8","7"
47.891044,-120.325731,"95465","2011","53","8","7"
47.74907,-120.488965,"96981","2011","53","8","7"
47.860299,-120.261704,"52175","2013","53","8","7"
47.84512,-120.357062,"67948","2010","53","8","7"
47.797335,-120.328211,"69754","2006","53","8","7"
47.8438,-120.285824,"53502","2013","53","8","7"
47.844901,-120.475237,"88633","2012","53","8","7"
47.845446,-120.399285,"86464","2012","53","8","7"
47.86746,-120.401032,"86381","2008","53","8","7"
47.864,-120.295046,"52908","2013","53","8","7"
47.889551,-120.290114,"68184","2011","53","8","7"
47.869946,-120.321908,"56126","2009","53","8","7"
47.818497,-120.439889,"60655","2012","53","8","7"
47.819922,-120.476516,"83582","2011","53","8","7"
47.817462,-120.366977,"56438","2011","53","8","7"
47.744333,-120.342534,"72014","2011","53","8","7"
47.834031,-120.329721,"66017","2012","53","8","7"
47.835408,-120.224094,"75927","2009","53","8","7"
47.901023,-120.435578,"57847","2012","53","8","7"
47.795556,-120.478245,"52701","2012","53","8","7"
47.769126,-120.405939,"83787","2010","53","8","7"
47.771242,-120.482857,"85033","2012","53","8","7"
47.722323,-120.475117,"67437","2011","53","8","7"
47.770648,-120.442463,"76460","2013","53","8","7"
47.799818,-120.401058,"98010","2014","53","8","7"
47.847997,-120.442466,"64338","2014","53","8","7"
47.864836,-120.481547,"65859","2014","53","8","7"
47.795986,-120.300378,"97590","2014","53","8","7"
47.809952,-120.072978,"73293","2013","53","8","7"
47.86816,-120.440943,"84584","2014","53","8","7"
47.889913,-120.368143,"89663","2016","53","8","7"
47.718719,-120.413392,"53177","2015","53","8","7"
47.763469,-120.364594,"81970","2015","53","8","7"
47.869054,-120.369205,"95645","2015","53","8","7"
47.78978,-120.443158,"61238","2015","53","8","7"
47.792403,-120.366126,"98321","2015","53","8","7"
47.889551,-120.290114,"68184","2021","53","8","7"
47.817462,-120.366977,"56438","2021","53","8","7"
47.86746,-120.401032,"86381","2018","53","8","7"
47.74907,-120.488965,"96981","2021","53","8","7"
47.744333,-120.342534,"72014","2021","53","8","7"
47.819922,-120.476516,"83582","2021","53","8","7"
47.891044,-120.325731,"95465","2021","53","8","7"
47.769126,-120.405939,"83787","2020","53","8","7"
47.745315,-120.443625,"74570","2018","53","8","7"
47.835408,-120.224094,"75927","2019","53","8","7"
47.869946,-120.321908,"56126","2019","53","8","7"
47.84512,-120.357062,"67948","2020","53","8","7"
47.890171,-120.470668,"83617","2017","53","8","7"
47.815324,-120.327227,"92897","2017","53","8","7"
47.797335,-120.328211,"69754","2016","53","8","7"
47.720957,-120.444071,"53745","2017","53","8","7"
47.892697,-120.407635,"95826","2019","53","8","7"
47.746949,-120.411725,"63838","2019","53","8","7"
47.835963,-120.25673,"50390","2018","53","8","7"
47.762905,-120.385925,"39","2001","53","8","7"
47.767779,-120.509851,"77833","2002","53","8","7"
47.843901,-120.552036,"50815","2004","53","8","7"
47.873846,-120.504291,"88354","2002","53","8","7"
47.869583,-120.554193,"87051","2002","53","8","7"
47.801616,-120.554655,"97594","2005","53","8","7"
47.774496,-120.549196,"69704","2004","53","8","7"
47.831531,-120.028517,"71584","2004","53","8","7"
47.817035,-120.509231,"64380","2003","53","8","7"
47.891345,-120.546321,"62247","2005","53","8","7"
47.826544,-120.592726,"96591","2006","53","8","7"
47.918609,-120.403589,"74077","2007","53","8","7"
47.850006,-120.517057,"89600","2007","53","8","7"
47.748763,-120.544216,"74865","2009","53","8","7"
47.848411,-120.589703,"95131","2007","53","8","7"
47.91745,-120.435151,"91693","2008","53","8","7"
47.895107,-120.511128,"98003","2006","53","8","7"
47.869583,-120.554193,"87051","2012","53","8","7"
47.767779,-120.509851,"77833","2012","53","8","7"
47.817035,-120.509231,"64380","2013","53","8","7"
47.919223,-120.513318,"57530","2011","53","8","7"
47.915792,-120.361988,"63025","2008","53","8","7"
47.820569,-120.558839,"86131","2010","53","8","7"
47.751847,-120.503272,"82835","2009","53","8","7"
47.831531,-120.028517,"71584","2014","53","8","7"
47.891345,-120.546321,"62247","2015","53","8","7"
47.914087,-120.288832,"84009","2011","53","8","7"
47.918261,-120.471735,"63296","2010","53","8","7"
47.873846,-120.504291,"88354","2012","53","8","7"
47.843901,-120.552036,"50815","2014","53","8","7"
47.801616,-120.554655,"97594","2015","53","8","7"
47.895107,-120.511128,"98003","2016","53","8","7"
47.826544,-120.592726,"96591","2016","53","8","7"
47.774496,-120.549196,"69704","2014","53","8","7"
47.918261,-120.471735,"63296","2020","53","8","7"
47.914087,-120.288832,"84009","2021","53","8","7"
47.915792,-120.361988,"63025","2018","53","8","7"
47.91745,-120.435151,"91693","2018","53","8","7"
47.919223,-120.513318,"57530","2021","53","8","7"
47.848411,-120.589703,"95131","2017","53","8","7"
47.918609,-120.403589,"74077","2017","53","8","7"
47.751847,-120.503272,"82835","2019","53","8","7"
47.850006,-120.517057,"89600","2017","53","8","7"
47.820569,-120.558839,"86131","2020","53","8","7"
47.748763,-120.544216,"74865","2019","53","8","7"
47.81399,-120.004897,"98278","2005","53","8","7"
47.833338,-119.977801,"57597","2006","53","8","7"
47.81399,-120.004897,"98278","2015","53","8","7"
47.833338,-119.977801,"57597","2016","53","8","7"
47.807919,-119.993958,"27","2001","53","8","7"
47.961387,-120.397166,"75413","2005","53","8","7"
47.9969,-120.499474,"78182","2003","53","8","7"
48.018766,-120.396829,"79496","2004","53","8","7"
48.011563,-120.352816,"55849","2004","53","8","7"
47.963732,-120.432899,"54892","2004","53","8","7"
47.944392,-120.366266,"78012","2004","53","8","7"
47.989667,-120.435553,"54828","2003","53","8","7"
47.943044,-120.471798,"57047","2003","53","8","7"
47.944986,-120.40435,"80091","2005","53","8","7"
47.992273,-120.612582,"92137","2004","53","8","7"
47.993637,-120.36177,"82405","2007","53","8","7"
47.991406,-120.465453,"55715","2008","53","8","7"
48.019547,-120.470251,"85164","2007","53","8","7"
47.941444,-120.506625,"97282","2007","53","8","7"
47.964956,-120.359483,"91912","2008","53","8","7"
47.941756,-120.436639,"71524","2006","53","8","7"
48.015873,-120.430269,"74341","2008","53","8","7"
47.989667,-120.435553,"54828","2013","53","8","7"
47.939366,-120.550771,"53363","2010","53","8","7"
47.9969,-120.499474,"78182","2013","53","8","7"
47.969798,-120.579184,"63181","2009","53","8","7"
48.013339,-120.49893,"80871","2009","53","8","7"
47.990997,-120.394521,"61451","2010","53","8","7"
47.96743,-120.469334,"71485","2010","53","8","7"
47.944986,-120.40435,"80091","2015","53","8","7"
47.943044,-120.471798,"57047","2013","53","8","7"
47.941756,-120.436639,"71524","2016","53","8","7"
48.018766,-120.396829,"79496","2014","53","8","7"
47.944392,-120.366266,"78012","2014","53","8","7"
47.992273,-120.612582,"92137","2014","53","8","7"
47.961387,-120.397166,"75413","2015","53","8","7"
48.011563,-120.352816,"55849","2014","53","8","7"
47.963732,-120.432899,"54892","2014","53","8","7"
47.990997,-120.394521,"61451","2020","53","8","7"
47.993637,-120.36177,"82405","2017","53","8","7"
48.015873,-120.430269,"74341","2018","53","8","7"
47.96743,-120.469334,"71485","2020","53","8","7"
47.939366,-120.550771,"53363","2020","53","8","7"
47.941444,-120.506625,"97282","2017","53","8","7"
47.964956,-120.359483,"91912","2018","53","8","7"
47.969798,-120.579184,"63181","2019","53","8","7"
48.013339,-120.49893,"80871","2019","53","8","7"
48.019547,-120.470251,"85164","2017","53","8","7"
47.991406,-120.465453,"55715","2018","53","8","7"
48.112755,-120.353743,"53513","2004","53","8","7"
48.068483,-120.396227,"89468","2005","53","8","7"
48.0908,-120.465806,"67742","2004","53","8","7"
48.142842,-120.457852,"60811","2004","53","8","7"
48.144332,-120.532006,"66742","2002","53","8","7"
48.092306,-120.395917,"58078","2005","53","8","7"
48.071279,-120.49623,"63298","2005","53","8","7"
48.1099,-120.390064,"79643","2005","53","8","7"
48.136044,-120.310318,"93966","2008","53","8","47"
48.119815,-120.533002,"80167","2007","53","8","7"
48.072343,-120.536226,"76606","2007","53","8","7"
48.143314,-120.572508,"82693","2006","53","8","7"
48.045926,-120.571615,"91275","2006","53","8","7"
48.094296,-120.543913,"60527","2011","53","8","7"
48.058078,-120.352318,"71964","2011","53","8","7"
48.142348,-120.38931,"55614","2006","53","8","7"
48.040994,-120.463731,"52126","2009","53","8","7"
48.087909,-120.353189,"77238","2010","53","8","7"
48.092306,-120.395917,"58078","2015","53","8","7"
48.144332,-120.532006,"66742","2012","53","8","7"
48.044836,-120.500195,"57989","2009","53","8","7"
48.040412,-120.429048,"77803","2010","53","8","7"
48.112755,-120.353743,"53513","2014","53","8","7"
