field_1,LAT,LON,PLOT,UNQE_FIRE_,FEATURE_CA,GIS_ACRES,FIRE_YEAR_
"17059",48.689731000000002,-117.748168000000007,"98174",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"17402",48.735469999999999,-117.713876999999997,"91607",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"19382",48.681404000000001,-117.722171000000003,"71190",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"19657",48.710925000000003,-117.716455999999994,"93296",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"20494",48.711300000000001,-117.656638999999998,"151",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"134",48.685141999999999,-117.866080999999994,"79238",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"238",48.973232000000003,-117.872919999999993,"92094",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"401",48.642386999999999,-117.793885000000003,"70293",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"1964",48.685493000000001,-117.800633000000005,"53999",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"2228",48.838250000000002,-117.868368000000004,"64891",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"2854",48.918070999999998,-117.849667999999994,"51762",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"3532",48.738880000000002,-117.869156000000004,"81397",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"3610",48.836320000000001,-117.808122999999995,"93842",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"4476",48.733258999999997,-117.834515999999994,"79168",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"4660",48.818797000000004,-117.855829999999997,"60288",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"5120",48.790596999999998,-117.728668999999996,"76343",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"5121",48.795206999999998,-117.906394000000006,"96847",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"5448",48.669953999999997,-117.790692000000007,"94513",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"6191",48.787163999999997,-117.871863000000005,"52903",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"7288",48.922342999999998,-117.880234999999999,"54003",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"8489",48.816248999999999,-117.768236999999999,"93357",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"8497",48.851795000000003,-117.745169000000004,"90202",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"8757",48.795206999999998,-117.906394000000006,"96847",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"9262",48.782646000000000,-117.798940999999999,"81870",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"9560",48.826009999999997,-117.725775999999996,"91320",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"9725",48.881202999999999,-117.882508999999999,"54868",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"10200",48.790596999999998,-117.728668999999996,"76343",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"11314",48.915432000000003,-117.881681000000000,"68073",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"11882",48.838250000000002,-117.868368000000004,"64891",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"12063",48.973232000000003,-117.872919999999993,"92094",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"12232",48.685141999999999,-117.866080999999994,"79238",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"12586",48.685493000000001,-117.800633000000005,"53999",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"12589",48.836320000000001,-117.808122999999995,"93842",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"12739",48.918070999999998,-117.849667999999994,"51762",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"13301",48.818797000000004,-117.855829999999997,"60288",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"13470",48.642386999999999,-117.793885000000003,"70293",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"14550",48.915432000000003,-117.881681000000000,"68073",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"15373",48.782646000000000,-117.798940999999999,"81870",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"15393",48.942290000000000,-117.882791999999995,"56457",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"18046",48.787163999999997,-117.871863000000005,"52903",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"18081",48.669953999999997,-117.790692000000007,"94513",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"18154",48.738880000000002,-117.869156000000004,"81397",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"18232",48.922342999999998,-117.880234999999999,"54003",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"18314",48.851795000000003,-117.745169000000004,"90202",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"18565",48.816248999999999,-117.768236999999999,"93357",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"19128",48.826009999999997,-117.725775999999996,"91320",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"19345",48.733258999999997,-117.834515999999994,"79168",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"19634",48.881202999999999,-117.882508999999999,"54868",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"20481",48.796024000000003,-117.885261999999997,"127",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"22052",48.928524000000003,-117.882210000000001,"9",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"22063",48.817692000000001,-117.825539000000006,"29",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"22064",48.850470999999999,-117.731369000000001,"30",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"22065",48.804634000000000,-117.749977000000001,"32",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"22066",48.777968999999999,-117.820533999999995,"33",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"22072",48.714077000000003,-117.845260999999994,"44",,Wildfire Final Fire Perimeter,119569.899999999994179,"1926"
"1794",48.649667000000001,-117.493842000000001,"58393",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"9093",48.649667000000001,-117.493842000000001,"58393",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"18835",48.604999999999997,-117.543000000000006,"73537",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"5462",48.700389999999999,-117.457205000000002,"63742",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"17291",48.700389999999999,-117.457205000000002,"63742",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"61",48.602367999999998,-117.425128000000001,"86840",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"1303",48.652909000000001,-117.458825000000004,"82134",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"1679",48.601940999999997,-117.467712000000006,"53716",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"1940",48.678474000000001,-117.465795999999997,"87273",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"3861",48.558537000000001,-117.460965999999999,"63671",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"5243",48.666834999999999,-117.389895999999993,"95105",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"5410",48.622948999999998,-117.468940000000003,"96373",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"5411",48.618546000000002,-117.429424999999995,"62340",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"5905",48.576546999999998,-117.432288999999997,"90995",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"5947",48.582301999999999,-117.504470999999995,"59292",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"6130",48.577840000000002,-117.469102000000007,"54620",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"9467",48.568871000000001,-117.405113000000000,"76924",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"9548",48.597172000000000,-117.394203000000005,"61422",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"10327",48.568207000000001,-117.369769000000005,"76551",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"11082",48.647947000000002,-117.425729000000004,"93955",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"11354",48.601940999999997,-117.467712000000006,"53716",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"11507",48.602367999999998,-117.425128000000001,"86840",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"12621",48.652909000000001,-117.458825000000004,"82134",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"13171",48.678474000000001,-117.465795999999997,"87273",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"13725",48.576546999999998,-117.432288999999997,"90995",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"13855",48.558537000000001,-117.460965999999999,"63671",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"15880",48.568871000000001,-117.405113000000000,"76924",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"16244",48.577840000000002,-117.469102000000007,"54620",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"16381",48.647947000000002,-117.425729000000004,"93955",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"17035",48.582301999999999,-117.504470999999995,"59292",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"17538",48.666834999999999,-117.389895999999993,"95105",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"17596",48.622948999999998,-117.468940000000003,"96373",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"17600",48.618546000000002,-117.429424999999995,"62340",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"17778",48.568207000000001,-117.369769000000005,"76551",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"19097",48.597172000000000,-117.394203000000005,"61422",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"21432",48.565750000000001,-117.357178000000005,"14",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"22075",48.556849999999997,-117.521355000000000,"51",,Wildfire Final Fire Perimeter,51547.720000000001164,"1931"
"1770",48.587231000000003,-117.690539000000001,"72620",,Wildfire Final Fire Perimeter,17089.889999999999418,"1926"
"11923",48.587231000000003,-117.690539000000001,"72620",,Wildfire Final Fire Perimeter,17089.889999999999418,"1926"
"1508",48.580823000000002,-117.569114999999996,"51595",,Wildfire Final Fire Perimeter,17089.889999999999418,"1926"
"10752",48.580823000000002,-117.569114999999996,"51595",,Wildfire Final Fire Perimeter,17089.889999999999418,"1926"
"10987",48.584961999999997,-117.655406999999997,"92295",,Wildfire Final Fire Perimeter,17089.889999999999418,"1926"
"20348",48.584961999999997,-117.655406999999997,"92295",,Wildfire Final Fire Perimeter,17089.889999999999418,"1926"
"22076",48.582408999999998,-117.571074999999993,"52",,Wildfire Final Fire Perimeter,17089.889999999999418,"1926"
"2230",48.872810000000001,-117.513441999999998,"65986",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"2242",48.824967000000001,-117.515534000000002,"89616",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"4080",48.921984999999999,-117.514364000000000,"89999",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"4601",48.921993999999998,-117.534771000000006,"95641",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"4748",48.798412999999996,-117.525926999999996,"93038",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"6811",48.898288000000001,-117.509921000000006,"60506",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"10056",48.896507999999997,-117.472763999999998,"88087",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"11565",48.925784000000000,-117.468271999999999,"63144",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"11600",48.947397000000002,-117.468112000000005,"61820",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"13467",48.824967000000001,-117.515534000000002,"89616",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"14168",48.872810000000001,-117.513441999999998,"65986",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"15283",48.898288000000001,-117.509921000000006,"60506",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"16411",48.896507999999997,-117.472763999999998,"88087",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"17109",48.947397000000002,-117.468112000000005,"61820",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"17282",48.798412999999996,-117.525926999999996,"93038",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"18449",48.925784000000000,-117.468271999999999,"63144",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"19122",48.921993999999998,-117.534771000000006,"95641",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"19343",48.921984999999999,-117.514364000000000,"89999",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"4121",48.898080000000000,-117.554229000000007,"79890",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"6282",48.879302000000003,-117.547545000000000,"97684",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"11230",48.871867000000002,-117.548973000000004,"93119",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"15728",48.898080000000000,-117.554229000000007,"79890",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"17329",48.879302000000003,-117.547545000000000,"97684",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"19381",48.871867000000002,-117.548973000000004,"93119",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"22055",48.877139999999997,-117.581367000000000,"15",,Wildfire Final Fire Perimeter,35853.879999999997381,"1934"
"9884",47.809595999999999,-118.380684000000002,"84117",1991-UNK-000000,Wildfire,1107.250000000000000,"1991"
"18359",47.809595999999999,-118.380684000000002,"84117",1991-UNK-000000,Wildfire,1107.250000000000000,"1991"
"8609",47.781343999999997,-118.034021999999993,"51409",2018-WANES-001801,Wildfire,4713.829999999999927,"2018"
"15105",47.781343999999997,-118.034021999999993,"51409",2018-WANES-001801,Wildfire,4713.829999999999927,"2018"
"19792",47.769325000000002,-118.030799999999999,"18",2018-WANES-001801,Wildfire,4713.829999999999927,"2018"
"8575",47.504886999999997,-123.152632999999994,"73924",,Wildfire Final Fire Perimeter,3535.469999999999800,"1924"
"14733",47.504886999999997,-123.152632999999994,"73924",,Wildfire Final Fire Perimeter,3535.469999999999800,"1924"
"347",47.575197000000003,-123.189166000000000,"67637",,Wildfire Final Fire Perimeter,1282.490000000000009,"1929"
"12082",47.575197000000003,-123.189166000000000,"67637",,Wildfire Final Fire Perimeter,1282.490000000000009,"1929"
"11273",47.477820999999999,-123.361607000000006,"86751",,Wildfire Final Fire Perimeter,663.590000000000032,"1912"
"15423",47.477820999999999,-123.361607000000006,"86751",,Wildfire Final Fire Perimeter,663.590000000000032,"1912"
"9683",47.497501999999997,-123.327690000000004,"64630",,Wildfire Final Fire Perimeter,1385.259999999999991,"1927"
"2524",47.572837999999997,-123.246915999999999,"54026",,Wildfire Final Fire Perimeter,3372.739999999999782,"1932"
"9024",47.572837999999997,-123.246915999999999,"54026",,Wildfire Final Fire Perimeter,3372.739999999999782,"1932"
"5723",47.204559000000003,-123.377268000000001,"95782",,Wildfire Final Fire Perimeter,1714.099999999999909,"1918"
"19071",47.204559000000003,-123.377268000000001,"95782",,Wildfire Final Fire Perimeter,1714.099999999999909,"1918"
"20831",47.322597999999999,-123.240707000000000,"39",,Wildfire Final Fire Perimeter,1038.910000000000082,"1910"
